,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,ExterQual_TA,FireplaceQu_Gd,FireplaceQu_TA,BldgType_1Fam,KitchenQual_TA,BsmtFinType1_GLQ,BsmtExposure_Gd,HouseStyle_2Story,Foundation_PConc,MasVnrType_None,BsmtQual_Ex,Neighborhood_Crawfor,HouseStyle_1Story,Neighborhood_NoRidge,GarageCond_TA,SaleCondition_Abnorml,KitchenQual_Ex,Neighborhood_NridgHt,PavedDrive_Y,Neighborhood_MeadowV,MSZoning_RM,ExterCond_Fa,RoofStyle_Gable,KitchenQual_Fa,Exterior1st_BrkFace,MSZoning_C (all),Functional_Maj2,BsmtQual_Gd,Neighborhood_Edwards,SalePrice
314,4.26267987704,4.11087386417,9.1696225387,2.07944154168,2.07944154168,7.56320059236,7.59639230406,0.0,2.83321334406,0.0,6.56948142041,6.59167373201,6.72503364217,6.69703424767,0.0,7.40367029001,0.0,0.69314718056,0.69314718056,0.69314718056,1.38629436112,0.69314718056,1.94591014906,0.69314718056,7.56320059236,1.09861228867,6.30444880242,0.0,0.0,5.45958551414,0.0,0.0,0.0,0.0,2.19722457734,7.6043963488,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0895444472
315,4.11087386417,4.27666611902,8.96136606063,2.07944154168,1.79175946923,7.60339933974,7.60389796852,0.0,6.05443934627,0.0,5.67675380227,6.5750758406,6.5750758406,6.5750758406,0.0,7.26752542783,0.69314718056,0.0,1.09861228867,0.69314718056,1.38629436112,0.69314718056,1.94591014906,0.69314718056,7.60339933974,1.09861228867,6.070737728,4.61512051684,3.95124371858,0.0,0.0,0.0,0.0,0.0,2.07944154168,7.60589000105,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.1468585909
316,4.11087386417,4.5538768916,9.47316606843,2.07944154168,2.07944154168,7.5913570467,7.5913570467,5.63121178182,6.54102999919,0.0,5.03695260241,6.74051935961,7.05098944707,7.09090982208,0.0,7.76387128782,0.69314718056,0.0,1.09861228867,0.69314718056,1.60943791243,0.69314718056,2.3978952728,0.69314718056,7.59287028784,1.09861228867,6.18414889094,5.66642668811,5.27811465923,0.0,0.0,0.0,0.0,0.0,2.19722457734,7.60589000105,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.4684407561
317,4.11087386417,4.33073334029,9.10509096126,2.19722457734,1.79175946923,7.6043963488,7.6043963488,0.0,0.0,0.0,6.99301512293,6.99301512293,6.99301512293,6.77078942391,0.0,7.58069975222,0.0,0.0,1.09861228867,0.69314718056,1.38629436112,0.69314718056,2.19722457734,0.69314718056,7.6043963488,1.38629436112,6.93342302573,5.34233425196,3.85014760171,0.0,0.0,0.0,0.0,0.0,2.56494935746,7.60489448081,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5061809417
318,4.11087386417,4.51085950652,9.20039104112,2.07944154168,1.79175946923,7.59789795052,7.59789795052,5.5490760849,6.89568269775,0.0,5.88887795833,7.20637729147,7.22475340577,7.15070145759,0.0,7.88118220223,0.69314718056,0.0,1.09861228867,0.69314718056,1.60943791243,0.69314718056,2.30258509299,0.69314718056,7.59789795052,1.38629436112,6.48768401848,5.83188247728,4.11087386417,4.97673374242,0.0,0.0,0.0,0.0,1.60943791243,7.60589000105,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.4684407561
319,4.39444915467,4.19617467053,9.5550641848,2.07944154168,1.79175946923,7.5913570467,7.5913570467,5.42053499927,6.94408720823,0.0,5.82008293035,7.22475340577,7.29505641646,0.0,0.0,7.29505641646,0.69314718056,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,1.94591014906,1.09861228867,7.5913570467,1.09861228867,6.37842618365,5.45532111536,3.89182029811,0.0,0.0,0.0,0.0,0.0,1.94591014906,7.60589000105,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.1415394577
320,4.11087386417,4.7184988713,9.6964633831,2.30258509299,1.79175946923,7.6043963488,7.6043963488,5.91620206261,0.0,0.0,7.1308988303,7.1308988303,7.1308988303,7.20637729147,0.0,7.86211221166,0.0,0.0,1.38629436112,0.69314718056,1.60943791243,0.69314718056,2.30258509299,0.0,7.6043963488,1.38629436112,6.73459165997,5.48479693349,5.04342511692,0.0,0.0,0.0,0.0,0.0,2.30258509299,7.6043963488,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7444472863
321,4.11087386417,4.60517018599,9.40096073158,2.19722457734,1.79175946923,7.60339933974,7.60339933974,5.96357934362,6.87832646829,0.0,5.11799381242,7.03614849375,7.03614849375,7.19518732018,0.0,7.81156848935,0.69314718056,0.0,1.09861228867,0.69314718056,1.60943791243,0.69314718056,2.3978952728,0.69314718056,7.60339933974,1.38629436112,6.77193555584,5.22035582508,5.04342511692,0.0,0.0,0.0,0.0,0.0,1.94591014906,7.60489448081,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777055017
322,4.11087386417,4.46590811865,9.24773249119,2.07944154168,1.79175946923,7.59438124255,7.59488438722,5.1532915945,3.36729582999,7.29641326877,0.0,7.31521838975,7.34858753093,7.07157336421,0.0,7.91242312147,0.69314718056,0.0,1.09861228867,0.69314718056,1.60943791243,0.69314718056,2.19722457734,0.69314718056,7.59488438722,1.09861228867,6.35784226651,5.3082676974,4.5747109785,0.0,0.0,0.0,0.0,0.0,2.19722457734,7.60489448081,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.614868866
323,3.04452243772,3.91202300543,8.66922734727,1.38629436112,2.19722457734,7.57865685059,7.60389796852,0.0,5.5490760849,0.0,6.81014245012,7.05875815252,7.05961762829,0.0,0.0,7.05961762829,0.69314718056,0.0,0.69314718056,0.0,1.38629436112,0.69314718056,1.94591014906,0.0,7.57865685059,0.69314718056,5.39816270152,4.96284463026,4.59511985013,0.0,0.0,0.0,0.0,0.0,2.07944154168,7.6043963488,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7454330367
324,4.39444915467,4.5747109785,9.33043185223,2.07944154168,2.07944154168,7.58477307761,7.60489448081,5.70711026475,0.0,0.0,6.5666724298,6.5666724298,7.54908271081,6.98564181764,0.0,7.99934295271,0.0,0.0,1.09861228867,0.69314718056,1.79175946923,0.69314718056,2.48490664979,0.69314718056,7.58171964013,1.09861228867,6.33682573115,5.48479693349,0.0,0.0,0.0,0.0,0.0,0.0,1.94591014906,7.60638738977,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.3966971374
325,3.82864139649,3.93182563272,8.51739317142,1.79175946923,1.94591014906,7.57147364885,7.57609734062,0.0,4.7621739348,0.0,6.40522845803,6.58063913728,6.68959926918,0.0,0.0,6.68959926918,0.0,0.0,0.69314718056,0.0,1.09861228867,0.69314718056,1.79175946923,0.0,7.57147364885,1.09861228867,5.88887795833,0.0,0.0,5.50125821054,0.0,0.0,0.0,0.0,2.56494935746,7.60489448081,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3736748918
326,4.7957905456,3.49650756147,9.29164382304,2.19722457734,1.79175946923,7.59789795052,7.59789795052,0.0,7.39018142823,0.0,4.61512051684,7.45007956981,7.45007956981,0.0,0.0,7.45007956981,1.09861228867,0.0,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.94591014906,1.09861228867,7.59789795052,1.09861228867,6.1612073217,4.81218435537,3.43398720449,0.0,0.0,0.0,0.0,0.0,1.79175946923,7.60539236481,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.6885018812
327,3.04452243772,4.39444915467,9.35884658028,1.94591014906,1.79175946923,7.5812098262,7.5812098262,5.17048399504,6.3385940782,0.0,6.70808408385,7.23273313618,7.23273313618,0.0,0.0,7.23273313618,0.0,0.0,0.69314718056,0.69314718056,1.38629436112,0.69314718056,2.07944154168,0.0,7.5812098262,0.69314718056,5.68017260902,0.0,3.82864139649,0.0,0.0,0.0,0.0,0.0,1.60943791243,7.6043963488,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8862185594
328,4.33073334029,4.19617467053,9.38336888186,1.94591014906,1.94591014906,7.55851674305,7.59839932932,0.0,0.0,0.0,6.73933662736,6.73933662736,7.27655640272,6.53669159759,0.0,7.66622192566,0.0,0.0,1.09861228867,0.0,1.79175946923,0.69314718056,2.3978952728,0.0,7.56579328243,1.09861228867,6.09130988208,0.0,4.11087386417,5.5947113796,0.0,0.0,0.0,0.0,2.07944154168,7.60589000105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2760696793
329,4.26267987704,4.11087386417,8.76452190952,1.79175946923,1.79175946923,7.56060116277,7.57609734062,0.0,0.0,0.0,6.39191711339,6.39191711339,6.39191711339,6.39191711339,0.0,7.0842264221,0.0,0.0,0.69314718056,0.0,1.38629436112,0.69314718056,1.94591014906,0.0,7.56060116277,0.69314718056,5.24702407216,0.0,0.0,4.92725368516,0.0,0.0,0.0,0.0,2.07944154168,7.60589000105,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2644769261
330,4.51085950652,4.19617467053,9.27096499379,1.79175946923,1.60943791243,7.5832475243,7.5832475243,4.44265125649,3.7135720667,5.57972982599,7.2619270927,7.45529848568,7.45529848568,0.0,0.0,7.45529848568,0.0,0.69314718056,1.09861228867,0.0,1.94591014906,1.09861228867,2.3978952728,0.0,7.60240133567,0.69314718056,5.86646805693,5.04985600725,0.0,0.0,0.0,0.0,0.0,0.0,2.48490664979,7.60489448081,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6868871754
331,3.04452243772,4.26267987704,9.00908061416,1.79175946923,1.94591014906,7.58018941794,7.59739632021,0.0,6.74170069465,0.0,5.35185813348,6.96318998587,6.96318998587,0.0,0.0,6.96318998587,0.69314718056,0.0,0.69314718056,0.0,1.38629436112,0.69314718056,1.94591014906,0.0,7.58018941794,0.69314718056,5.7333412769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19722457734,7.60489448081,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8422364063
332,3.04452243772,4.45434729625,9.27387839278,2.19722457734,1.79175946923,7.6029004622,7.60339933974,5.6937321388,7.02553831464,6.1737861039,7.38025578843,8.07309119969,7.3963352938,0.0,0.0,7.3963352938,0.69314718056,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,2.07944154168,0.69314718056,7.6029004622,1.38629436112,6.78105762594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952728,7.60589000105,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5567330383
333,4.7957905456,4.09434456222,9.0117674746,2.07944154168,1.79175946923,7.60339933974,7.60339933974,4.99043258678,6.58063913728,0.0,6.45990445438,7.21450441415,7.21450441415,0.0,0.0,7.21450441415,0.69314718056,0.0,1.09861228867,0.0,1.09861228867,0.69314718056,1.94591014906,0.69314718056,7.60339933974,1.09861228867,6.18414889094,5.2626901889,3.43398720449,0.0,0.0,0.0,0.0,0.0,2.07944154168,7.60539236481,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.2404789032
334,4.11087386417,4.09434456222,9.10974625674,1.94591014906,1.79175946923,7.6004023345,7.6004023345,0.0,6.72022015514,0.0,4.75359019111,6.85012616615,6.85012616615,6.54534966033,0.0,7.40184157874,0.69314718056,0.0,1.09861228867,0.69314718056,1.38629436112,0.69314718056,2.07944154168,1.09861228867,7.6004023345,1.09861228867,6.15909538849,4.61512051684,3.66356164613,0.0,0.0,0.0,0.0,0.0,2.07944154168,7.60539236481,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.1652558593
335,5.25227342805,4.19617467053,12.011644094,1.79175946923,1.94591014906,7.58375630071,7.58375630071,0.0,7.1308988303,4.99721227376,4.64439089914,7.31322038709,7.39018142823,5.1239639794,0.0,7.48829351516,1.09861228867,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,2.07944154168,1.09861228867,7.58375630071,1.09861228867,6.27287700655,6.50876913697,0.0,0.0,0.0,0.0,0.0,6.55250788703,2.19722457734,7.60539236481,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3412632858
336,3.04452243772,4.46590811865,9.55803511433,2.30258509299,1.79175946923,7.60389796852,7.6043963488,5.30330490806,7.1308988303,0.0,6.51323011091,7.56164174559,7.56164174559,0.0,0.0,7.56164174559,0.69314718056,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,2.19722457734,0.69314718056,7.60389796852,1.38629436112,6.51767127291,5.18738580584,3.95124371858,0.0,0.0,0.0,0.0,0.0,2.07944154168,7.60489448081,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8411324515
337,3.04452243772,4.26267987704,9.1199779319,2.07944154168,1.79175946923,7.60240133567,7.6029004622,4.73619844839,6.69826805412,0.0,6.58892647753,7.33758774354,7.33758774354,0.0,0.0,7.33758774354,0.69314718056,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,2.07944154168,0.0,7.60240133567,1.09861228867,6.27852142417,5.2626901889,4.31748811354,0.0,0.0,0.0,0.0,0.0,2.56494935746,7.60539236481,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.2737359669
338,3.04452243772,4.52178857705,9.5571871776,2.07944154168,2.07944154168,7.59337419312,7.6004023345,0.0,5.36597601502,0.0,6.90374725758,7.09754885061,7.39141523468,0.0,0.0,7.39141523468,0.69314718056,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,2.19722457734,0.0,7.59337419312,1.09861228867,6.08904487545,4.69134788223,3.82864139649,0.0,0.0,0.0,0.0,5.99396142731,1.79175946923,7.6043963488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.2185001038
339,3.04452243772,4.20469261939,9.4255323935,1.94591014906,2.07944154168,7.58018941794,7.6004023345,5.17614973257,6.37331978958,0.0,6.44730586254,7.10332206253,7.10332206253,0.0,0.0,7.10332206253,0.0,0.0,0.69314718056,0.0,1.38629436112,0.69314718056,1.94591014906,0.0,7.58018941794,0.69314718056,5.69709348651,0.0,0.0,0.0,0.0,5.45958551414,0.0,0.0,1.94591014906,7.60589000105,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9511868475
340,4.11087386417,4.45434729625,9.56043370455,2.19722457734,1.79175946923,7.60240133567,7.60240133567,0.0,0.0,0.0,6.87523208728,6.87523208728,6.90173720666,6.82001636467,0.0,7.55433482373,0.0,0.0,1.09861228867,0.69314718056,1.60943791243,0.69314718056,2.30258509299,0.0,7.60240133567,1.09861228867,6.06842558824,4.91265488574,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,7.60638738977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.2204734543
341,3.04452243772,4.11087386417,9.03610602536,1.60943791243,1.60943791243,7.57609734062,7.57609734062,0.0,0.0,0.0,6.58202513889,6.58202513889,6.73578001424,0.0,0.0,6.73578001424,0.0,0.0,0.69314718056,0.0,1.09861228867,0.69314718056,1.60943791243,0.0,7.57609734062,0.69314718056,5.68697535634,5.52545293913,0.0,3.21887582487,0.0,0.0,0.0,0.0,2.30258509299,7.60589000105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3144867213
342,4.51085950652,4.19617467053,9.05310159555,1.38629436112,1.60943791243,7.57558465156,7.57609734062,5.83188247728,0.0,0.0,0.0,0.0,6.94793706861,0.0,0.0,6.94793706861,0.0,0.0,1.09861228867,0.0,1.09861228867,1.09861228867,1.94591014906,0.0,7.57558465156,1.09861228867,5.99396142731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79175946923,7.6043963488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3794055009
343,4.7957905456,4.15888308336,9.088172738,2.30258509299,1.79175946923,7.60389796852,7.60389796852,6.42486902391,3.36729582999,0.0,7.41276401743,7.42952084279,7.42952084279,0.0,0.0,7.42952084279,0.0,0.0,1.09861228867,0.0,1.09861228867,0.69314718056,1.94591014906,0.69314718056,7.60389796852,1.09861228867,6.33682573115,6.20657592672,4.29045944115,0.0,0.0,0.0,0.0,0.0,2.07944154168,7.60539236481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4912553472
344,5.08140436498,3.61091791264,7.86057078554,1.79175946923,1.38629436112,7.58933582317,7.58933582317,0.0,4.86753445046,5.45103845357,5.17048399504,6.28599809451,6.28599809451,6.35784226651,0.0,7.01481435128,0.0,0.0,0.69314718056,0.69314718056,1.38629436112,0.69314718056,1.60943791243,0.0,7.58933582317,0.69314718056,5.82008293035,5.20948615284,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,7.60638738977,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.3504183001
345,3.93182563272,4.18965474203,8.76966250811,1.94591014906,1.79175946923,7.57044325206,7.57609734062,0.0,0.0,0.0,6.88038408219,6.88038408219,6.88038408219,6.40687998607,0.0,7.36391350141,0.0,0.0,0.69314718056,0.0,1.38629436112,0.69314718056,1.94591014906,0.69314718056,7.57044325206,0.69314718056,5.74620319054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952728,7.6043963488,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.8508323862
346,3.04452243772,4.19617467053,9.45508884704,1.94591014906,2.19722457734,7.5812098262,7.6004023345,0.0,6.21260609575,0.0,6.133398043,6.86589107488,6.86589107488,0.0,0.0,6.86589107488,0.0,0.0,0.69314718056,0.0,1.09861228867,0.69314718056,1.79175946923,0.0,7.5812098262,0.69314718056,5.71042701737,0.0,0.0,0.0,0.0,0.0,0.0,9.64865981696,1.60943791243,7.60489448081,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9283475046
347,3.04452243772,4.19617467053,9.77571099759,1.94591014906,1.79175946923,7.5812098262,7.5812098262,3.43398720449,7.14755927119,0.0,5.34233425196,7.29912146271,7.29912146271,0.0,0.0,7.29912146271,0.69314718056,0.0,1.09861228867,0.0,1.38629436112,0.69314718056,1.94591014906,1.09861228867,7.5812098262,1.09861228867,6.21260609575,0.0,3.7135720667,0.0,0.0,0.0,0.0,0.0,2.56494935746,7.60589000105,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9671870864
348,5.08140436498,3.61091791264,7.80343505695,2.07944154168,1.79175946923,7.6029004622,7.60339933974,4.67282883446,6.35262939632,0.0,5.25749537203,6.63987583383,6.63987583383,6.76041469108,0.0,7.39449310722,0.69314718056,0.0,1.09861228867,0.69314718056,1.09861228867,0.69314718056,1.94591014906,0.0,7.6029004622,1.09861228867,6.16331480403,0.0,3.33220451018,0.0,0.0,0.0,0.0,0.0,2.3978952728,7.60539236481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.9447143749
349,4.11087386417,4.04305126783,9.92485757827,2.30258509299,1.79175946923,7.60389796852,7.6043963488,6.76964197685,7.25205395185,0.0,6.08449941308,7.52240023139,7.52240023139,6.78105762594,0.0,7.91169052071,0.69314718056,0.0,1.09861228867,0.69314718056,1.60943791243,0.69314718056,2.3978952728,1.09861228867,7.6043963488,1.38629436112,6.5610306659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,7.6043963488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9880431023
350,4.7957905456,4.2341065046,8.9645677026,2.30258509299,1.79175946923,7.60489448081,7.60489448081,5.89440283426,0.0,0.0,7.53369370985,7.53369370985,7.53369370985,0.0,0.0,7.53369370985,0.0,0.0,1.09861228867,0.0,1.09861228867,0.69314718056,1.94591014906,0.69314718056,7.60489448081,1.09861228867,6.42648845746,5.35185813348,4.00733318523,0.0,0.0,0.0,0.0,0.0,2.56494935746,7.60489448081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6700016113
351,4.7957905456,4.19617467053,8.57016507618,2.07944154168,1.79175946923,7.59438124255,7.59438124255,0.0,6.987490247,0.0,5.91889385427,7.28207365809,7.28207365809,0.0,0.0,7.28207365809,0.69314718056,0.0,0.69314718056,0.69314718056,1.09861228867,0.69314718056,1.94591014906,0.69314718056,7.59438124255,1.09861228867,6.10031895202,0.0,4.39444915467,0.0,0.0,5.22035582508,0.0,0.0,2.56494935746,7.6043963488,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.1547846143
352,3.93182563272,4.11087386417,9.11437998083,1.79175946923,1.94591014906,7.57147364885,7.57609734062,0.0,5.46806014114,5.94279937513,0.0,6.42486902391,6.42486902391,6.20657592672,0.0,7.01391547481,0.0,0.69314718056,0.69314718056,0.0,1.38629436112,0.69314718056,1.79175946923,0.0,7.57147364885,0.69314718056,5.30330490806,3.89182029811,0.0,0.0,0.0,0.0,0.0,0.0,1.38629436112,7.60539236481,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.4616426968
